date,season,neutral,playoff,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,score1,score2
9/21/2014,2014,0,,ARI,SF,1579.632,1625.705,0.52721123,0.47278877,1601.219,1604.118,23,14
9/21/2014,2014,0,,CAR,PIT,1606.996,1515.404,0.711240407,0.288759593,1561.902,1560.498,19,37
9/21/2014,2014,0,,CIN,TEN,1597.108,1468.151,0.753340085,0.246659915,1612.049,1453.21,33,7
9/21/2014,2014,0,,CLE,BAL,1399.474,1534.158,0.401040071,0.598959929,1390.933,1542.7,21,23
9/22/2014,2014,0,,NYJ,CHI,1459.633,1515.351,0.513354695,0.486645305,1436.978,1538.006,19,27
9/25/2014,2014,0,,WSH,NYG,1397.579,1465.509,0.495783491,0.504216509,1363.259,1499.828,14,45
9/28/2014,2014,0,,CHI,GB,1538.006,1482.639,0.666609102,0.333390898,1494.41,1526.235,17,38
9/28/2014,2014,0,,IND,TEN,1533.148,1453.21,0.697269748,0.302730252,1551.432,1434.925,41,17
9/28/2014,2014,0,,MIN,ATL,1473.309,1485.661,0.575191915,0.424808085,1495.207,1463.763,41,28
9/28/2014,2014,0,,PIT,TB,1560.498,1385.545,0.799196576,0.200803424,1535.627,1410.416,24,27
9/28/2014,2014,0,,HOU,BUF,1415.805,1478.125,0.503856754,0.496143246,1435.091,1458.84,23,17
9/28/2014,2014,0,,SF,PHI,1604.118,1561.124,0.650596777,0.349403223,1616.053,1549.189,26,21
9/28/2014,2014,0,,BAL,CAR,1542.7,1561.902,0.565529517,0.434470483,1571.363,1533.239,38,10
9/28/2014,2014,0,,NYJ,DET,1436.978,1505.47,0.494974777,0.505025223,1416.425,1526.023,17,24
9/28/2014,2014,1,,MIA,OAK,1448.575,1326.837,0.668360743,0.331639257,1468.806,1306.606,38,14
9/28/2014,2014,0,,DAL,NO,1534.389,1558.337,0.55880517,0.44119483,1561.164,1531.562,38,17
9/28/2014,2014,0,,LAC,JAX,1607.105,1304.724,0.892334805,0.107665195,1612.632,1299.196,33,14
9/29/2014,2014,0,,KC,NE,1497.323,1626.401,0.408815881,0.591184119,1537.904,1585.82,41,14
10/2/2014,2014,0,,GB,MIN,1526.235,1495.207,0.634780703,0.365219297,1550.707,1470.735,42,10
10/5/2014,2014,0,,DET,BUF,1526.023,1458.84,0.681550515,0.318449485,1505.919,1478.944,14,17
10/5/2014,2014,0,,TEN,CLE,1434.925,1390.933,0.65190159,0.34809841,1425.417,1400.441,28,29
10/5/2014,2014,0,,SF,KC,1616.053,1537.904,0.695091526,0.304908474,1626.312,1527.645,22,17
10/5/2014,2014,0,,DEN,ARI,1629.034,1601.219,0.630482218,0.369517782,1650.953,1579.299,41,20
10/5/2014,2014,0,,DAL,HOU,1561.164,1435.091,0.750242231,0.249757769,1567.535,1428.719,20,17
10/5/2014,2014,0,,PHI,LAR,1549.189,1463.938,0.703686365,0.296313635,1559.984,1453.143,34,28
10/5/2014,2014,0,,IND,BAL,1551.432,1571.363,0.564498139,0.435501861,1569.181,1553.614,20,13
10/5/2014,2014,0,,CAR,CHI,1533.239,1494.41,0.645127126,0.354872874,1547.332,1480.317,31,24
10/5/2014,2014,0,,LAC,NYJ,1612.632,1416.425,0.81811501,0.18188499,1623.902,1405.156,31,0
10/5/2014,2014,0,,NO,TB,1531.562,1410.416,0.744890148,0.255109852,1540.716,1401.262,37,31
10/5/2014,2014,0,,NE,CIN,1585.82,1612.049,0.555565498,0.444434502,1614.608,1583.261,43,17
10/5/2014,2014,0,,NYG,ATL,1499.828,1463.763,0.64147617,0.35852383,1516.267,1447.324,30,20
10/5/2014,2014,0,,JAX,PIT,1299.196,1535.627,0.271537448,0.728462552,1288.126,1546.697,9,17
10/6/2014,2014,0,,WSH,SEA,1363.259,1675.576,0.194086717,0.805913283,1354.892,1683.944,17,27
10/9/2014,2014,0,,HOU,IND,1428.719,1569.181,0.393077529,0.606922471,1415.1,1582.8,28,33
10/12/2014,2014,0,,TEN,JAX,1425.417,1288.126,0.76214591,0.23785409,1430.203,1283.34,16,14
10/12/2014,2014,0,,SEA,DAL,1683.944,1567.535,0.739673863,0.260326137,1650.417,1601.062,23,30
10/12/2014,2014,0,,OAK,LAC,1306.606,1623.902,0.189642848,0.810357152,1301.889,1628.619,28,31
10/12/2014,2014,0,,CLE,PIT,1400.441,1546.697,0.385149605,0.614850395,1439.91,1507.228,31,10
10/12/2014,2014,0,,CIN,CAR,1583.261,1547.332,0.6412961,0.3587039,1578.952,1551.642,37,37
10/12/2014,2014,0,,TB,BAL,1401.262,1553.614,0.376873835,0.623126165,1376.137,1578.74,17,48
10/12/2014,2014,0,,NYJ,DEN,1405.156,1650.953,0.261005077,0.738994923,1392.093,1664.016,17,31
10/12/2014,2014,0,,MIN,DET,1470.735,1505.919,0.542803647,0.457196353,1440.933,1535.721,3,17
10/12/2014,2014,0,,BUF,NE,1478.944,1614.608,0.399685743,0.600314257,1457.471,1636.082,22,37
10/12/2014,2014,0,,MIA,GB,1468.806,1550.707,0.475696673,0.524303327,1455.717,1563.795,24,27
10/12/2014,2014,0,,ARI,WSH,1579.299,1354.892,0.841036522,0.158963478,1586.037,1348.155,30,20
10/12/2014,2014,0,,ATL,CHI,1447.324,1480.317,0.545931912,0.454068088,1417.32,1510.321,13,27
10/12/2014,2014,0,,PHI,NYG,1559.984,1516.267,0.651542273,0.348457727,1582.113,1494.138,27,0
10/13/2014,2014,0,,LAR,SF,1453.143,1626.312,0.34917426,0.65082574,1435.118,1644.337,17,31
10/16/2014,2014,0,,NE,NYJ,1636.082,1392.093,0.855534249,0.144465751,1638.865,1389.31,27,25
10/19/2014,2014,0,,JAX,CLE,1283.34,1439.91,0.371189018,0.628810982,1321.978,1401.271,24,6
10/19/2014,2014,0,,LAR,SEA,1435.118,1650.417,0.296256024,0.703743976,1451.714,1633.82,28,26
10/19/2014,2014,0,,IND,CIN,1582.8,1578.952,0.597803408,0.402196592,1608.79,1552.961,27,0
10/19/2014,2014,0,,LAC,KC,1628.619,1527.645,0.722204507,0.277795493,1606.961,1549.303,20,23
10/19/2014,2014,0,,BUF,MIN,1457.471,1440.933,0.615234741,0.384765259,1462.614,1435.789,17,16
10/19/2014,2014,0,,CHI,MIA,1510.321,1455.717,0.665632264,0.334367736,1473.169,1492.87,14,27
10/19/2014,2014,0,,DAL,NYG,1601.062,1494.138,0.729023546,0.270976454,1613.116,1482.085,31,21
10/19/2014,2014,0,,DEN,SF,1664.016,1644.337,0.619505889,0.380494111,1687.891,1620.463,42,17
10/19/2014,2014,0,,DET,NO,1535.721,1540.716,0.585505664,0.414494336,1541.315,1535.122,24,23
10/19/2014,2014,0,,GB,CAR,1563.795,1551.642,0.609242298,0.390757702,1587.134,1528.303,38,17
10/19/2014,2014,0,,OAK,ARI,1301.889,1586.037,0.220712809,0.779287191,1291.914,1596.012,13,24
10/19/2014,2014,0,,BAL,ATL,1578.74,1417.32,0.786402995,0.213597005,1590.884,1405.175,29,7
10/19/2014,2014,0,,WSH,TEN,1348.155,1430.203,0.475485627,0.524514373,1359.769,1418.588,19,17
10/20/2014,2014,0,,PIT,HOU,1507.228,1415.1,0.711873678,0.288126322,1518.412,1403.916,30,23
10/23/2014,2014,0,,DEN,LAC,1687.891,1606.961,0.698473768,0.301526232,1703.206,1591.646,35,21
10/26/2014,2014,0,,CAR,SEA,1528.303,1633.82,0.441954245,0.558045755,1514.335,1647.789,9,13
10/26/2014,2014,0,,CIN,BAL,1552.961,1590.884,0.538888236,0.461111764,1565.59,1578.255,27,24
10/26/2014,2014,0,,CLE,OAK,1401.271,1291.914,0.731781411,0.268218589,1413.19,1279.995,23,13
10/26/2014,2014,0,,ARI,PHI,1596.012,1582.113,0.611632404,0.388367596,1608.08,1570.045,24,20
10/26/2014,2014,0,,JAX,MIA,1321.978,1492.87,0.35215881,0.64784119,1303.781,1511.067,13,27
10/26/2014,2014,0,,NO,GB,1535.122,1587.134,0.518682533,0.481317467,1564.703,1557.553,44,23
10/26/2014,2014,0,,NYJ,BUF,1389.31,1462.614,0.488051858,0.511948142,1359.704,1492.22,23,43
10/26/2014,2014,0,,NE,CHI,1638.865,1473.169,0.790508448,0.209491552,1651.635,1460.399,51,23
10/26/2014,2014,0,,KC,LAR,1549.303,1451.714,0.718278325,0.281721675,1566.786,1434.231,34,7
10/26/2014,2014,0,,PIT,IND,1518.412,1608.79,0.463542937,0.536457063,1549.786,1577.417,51,34
10/26/2014,2014,0,,TEN,HOU,1418.588,1403.916,0.612688862,0.387311138,1384.158,1438.347,16,30
10/26/2014,2014,0,,TB,MIN,1376.137,1435.789,0.507695783,0.492304217,1356.33,1455.596,13,19
10/26/2014,2014,1,,DET,ATL,1541.315,1405.175,0.686473737,0.313526263,1545.408,1401.082,22,21
10/27/2014,2014,0,,DAL,WSH,1613.116,1359.769,0.862065538,0.137934462,1585.17,1387.715,17,20
10/30/2014,2014,0,,CAR,NO,1514.335,1564.703,0.5210447,0.4789553,1483.445,1595.592,10,28
11/2/2014,2014,0,,KC,NYJ,1566.786,1359.704,0.827245485,0.172754515,1575.113,1351.377,24,10
11/2/2014,2014,0,,SF,LAR,1620.463,1434.231,0.809414101,0.190585899,1595.128,1459.566,10,13
11/2/2014,2014,0,,CIN,JAX,1565.59,1303.781,0.867756225,0.132243775,1571.112,1298.259,33,23
11/2/2014,2014,0,,CLE,TB,1413.19,1356.33,0.66851639,0.33148361,1424.445,1345.075,22,17
11/2/2014,2014,0,,DAL,ARI,1585.17,1608.08,0.560277787,0.439722213,1556.783,1636.468,17,28
11/2/2014,2014,0,,HOU,PHI,1438.347,1570.045,0.405175873,0.594824127,1419.487,1588.904,21,31
11/2/2014,2014,0,,MIN,WSH,1455.596,1387.715,0.682421945,0.317578055,1463.9,1379.411,29,26
11/2/2014,2014,0,,MIA,LAC,1511.067,1591.646,0.477595031,0.522404969,1549.344,1553.369,37,0
11/2/2014,2014,0,,NE,DEN,1651.635,1703.206,0.519316266,0.480683734,1681.595,1673.245,43,21
11/2/2014,2014,0,,PIT,BAL,1549.786,1578.255,0.552379452,0.447620548,1576.596,1551.444,43,23
11/2/2014,2014,0,,SEA,OAK,1647.789,1279.995,0.923534079,0.076465921,1650.276,1277.508,30,24
11/3/2014,2014,0,,NYG,IND,1482.085,1577.417,0.456459305,0.543540695,1456.571,1602.93,24,40
11/6/2014,2014,0,,CIN,CLE,1571.112,1424.445,0.771791226,0.228208774,1518.32,1477.237,3,24
11/9/2014,2014,0,,BUF,KC,1492.22,1575.113,0.474272644,0.525727356,1477.077,1590.256,13,17
11/9/2014,2014,0,,ARI,LAR,1636.468,1459.566,0.80099103,0.19900897,1646.833,1449.202,31,14
11/9/2014,2014,0,,GB,CHI,1557.553,1460.399,0.71777134,0.28222866,1577.202,1440.75,55,14
11/9/2014,2014,1,,DAL,JAX,1556.783,1298.259,0.81580551,0.18419449,1565.71,1289.332,31,17
11/9/2014,2014,0,,NO,SF,1595.592,1595.128,0.593110984,0.406889016,1578.643,1612.077,24,27
11/9/2014,2014,0,,TB,ATL,1345.075,1401.082,0.512939078,0.487060922,1320.375,1425.782,17,27
11/9/2014,2014,0,,DET,MIA,1545.408,1549.344,0.586984342,0.413015658,1558.344,1536.409,20,16
11/9/2014,2014,0,,BAL,TEN,1551.444,1384.158,0.792020161,0.207979839,1561.633,1373.969,21,7
11/9/2014,2014,0,,SEA,NYG,1650.276,1456.571,0.815962025,0.184037975,1660.456,1446.391,38,17
11/9/2014,2014,0,,NYJ,PIT,1351.377,1576.596,0.284490564,0.715509436,1383.472,1544.502,20,13
11/9/2014,2014,0,,OAK,DEN,1277.508,1673.245,0.129670505,0.870329495,1270.252,1680.502,17,41
11/10/2014,2014,0,,PHI,CAR,1588.904,1483.445,0.727354365,0.272645635,1605.194,1467.155,45,21
11/13/2014,2014,0,,MIA,BUF,1536.409,1477.077,0.671662188,0.328337812,1552.812,1460.674,22,9
11/16/2014,2014,0,,KC,SEA,1590.256,1660.456,0.492517157,0.507482843,1606.63,1644.082,24,20
11/16/2014,2014,0,,NYG,SF,1446.391,1612.077,0.359025742,0.640974258,1433.03,1625.438,10,16
11/16/2014,2014,0,,WSH,TB,1379.411,1320.375,0.671286311,0.328713689,1336.094,1363.692,7,27
11/16/2014,2014,0,,ARI,DET,1646.833,1558.344,0.707558095,0.292441905,1658.846,1546.33,14,6
11/16/2014,2014,0,,LAC,OAK,1553.369,1270.252,0.881208304,0.118791696,1557.635,1265.986,13,6
11/16/2014,2014,0,,LAR,DEN,1449.202,1680.502,0.277419155,0.722580845,1492.546,1637.157,22,7
11/16/2014,2014,0,,GB,PHI,1577.202,1605.194,0.553058278,0.446941722,1608.202,1574.194,53,20
11/16/2014,2014,0,,NO,CIN,1578.643,1518.32,0.672919013,0.327080987,1537.394,1559.57,10,27
11/16/2014,2014,0,,CAR,ATL,1467.155,1425.782,0.648472627,0.351527373,1452.183,1440.755,17,19
11/16/2014,2014,0,,CHI,MIN,1440.75,1463.9,0.559937391,0.440062609,1459.727,1444.922,21,13
11/16/2014,2014,0,,CLE,HOU,1477.237,1419.487,0.669650732,0.330349268,1437.05,1459.675,7,23
11/16/2014,2014,0,,IND,NE,1602.93,1681.595,0.480344618,0.519655382,1572.994,1711.532,20,42
11/17/2014,2014,0,,TEN,PIT,1373.969,1544.502,0.352630427,0.647369573,1364.639,1553.831,24,27
11/20/2014,2014,0,,OAK,KC,1265.986,1606.63,0.169843838,0.830156162,1296.535,1576.08,24,20
11/23/2014,2014,0,,NE,DET,1711.532,1546.33,0.790037129,0.209962871,1723.917,1533.945,34,9
11/23/2014,2014,0,,ATL,CLE,1440.755,1437.05,0.597605472,0.402394528,1427.201,1450.604,24,26
11/23/2014,2014,0,,CHI,TB,1459.727,1363.692,0.716464624,0.283535376,1471.337,1352.082,21,13
11/23/2014,2014,0,,IND,JAX,1572.994,1289.332,0.881536322,0.118463678,1579.22,1283.105,23,3
11/23/2014,2014,0,,DEN,MIA,1637.157,1552.812,0.702597748,0.297402252,1644.879,1545.09,39,36
11/23/2014,2014,0,,HOU,CIN,1459.675,1559.57,0.449950235,0.550049765,1439.278,1579.967,13,22
11/23/2014,2014,0,,MIN,GB,1444.922,1608.202,0.362219186,0.637780814,1435.309,1617.816,21,24
11/23/2014,2014,0,,NYG,DAL,1433.03,1565.71,0.403814223,0.596185777,1422.168,1576.572,28,31
11/23/2014,2014,0,,PHI,TEN,1574.194,1364.639,0.829270452,0.170729548,1583.289,1355.545,43,24
11/23/2014,2014,0,,SEA,ARI,1644.082,1658.846,0.571795778,0.428204222,1667.804,1635.124,19,3
11/23/2014,2014,0,,SF,WSH,1625.438,1336.094,0.884909645,0.115090355,1628.629,1332.903,17,13
11/23/2014,2014,0,,LAC,LAR,1557.635,1492.546,0.678928609,0.321071391,1566.04,1484.141,27,24
11/24/2014,2014,0,,NO,BAL,1537.394,1561.633,0.558392139,0.441607861,1513.732,1585.294,27,34
11/24/2014,2014,0,,BUF,NYJ,1460.674,1383.472,0.693934939,0.306065061,1481.278,1362.868,38,3
11/27/2014,2014,0,,SF,SEA,1628.629,1667.804,0.537096868,0.462903132,1597.833,1698.6,3,19
11/27/2014,2014,0,,DET,CHI,1533.945,1471.337,0.675807478,0.324192522,1551.658,1453.624,34,17
11/27/2014,2014,0,,DAL,PHI,1576.572,1583.289,0.583097959,0.416902041,1538.501,1621.36,10,33
11/30/2014,2014,0,,PIT,NO,1553.831,1513.732,0.646799045,0.353200955,1534.998,1532.565,32,35
11/30/2014,2014,0,,HOU,TEN,1439.278,1355.545,0.701861087,0.298138913,1457.256,1337.567,45,21
11/30/2014,2014,0,,IND,WSH,1579.22,1332.903,0.857182678,0.142817322,1587.066,1325.057,49,27
11/30/2014,2014,0,,KC,DEN,1576.08,1644.879,0.494533017,0.505466983,1550.023,1670.936,16,29
11/30/2014,2014,0,,GB,NE,1617.816,1723.917,0.44112529,0.55887471,1638.224,1703.509,26,21
11/30/2014,2014,0,,BUF,CLE,1481.278,1450.604,0.634308145,0.365691855,1501.136,1430.746,26,10
11/30/2014,2014,0,,ATL,ARI,1427.201,1635.124,0.305184268,0.694815732,1464.131,1598.193,29,18
11/30/2014,2014,0,,MIN,CAR,1435.309,1452.183,0.568819294,0.431180706,1460.157,1427.335,31,13
11/30/2014,2014,0,,BAL,LAC,1585.294,1566.04,0.618929037,0.381070963,1576.372,1574.961,33,34
11/30/2014,2014,0,,JAX,NYG,1283.105,1422.168,0.395000429,0.604999571,1291.785,1413.489,25,24
11/30/2014,2014,0,,LAR,OAK,1484.141,1296.535,0.81063124,0.18936876,1497.63,1283.047,52,0
11/30/2014,2014,0,,TB,CIN,1352.082,1579.967,0.281377008,0.718622992,1348.45,1583.599,13,14
12/1/2014,2014,0,,NYJ,MIA,1362.868,1545.09,0.337426436,0.662573564,1353.986,1553.973,13,16
12/4/2014,2014,0,,CHI,DAL,1453.624,1538.501,0.471425866,0.528574134,1428.964,1563.16,28,41
12/7/2014,2014,0,,WSH,LAR,1325.057,1497.63,0.349954329,0.650045671,1303.578,1519.109,0,24
12/7/2014,2014,0,,NO,CAR,1532.565,1427.335,0.727092868,0.272907132,1477.94,1481.96,10,41
12/7/2014,2014,0,,MIN,NYJ,1460.157,1353.986,0.728166401,0.271833599,1469.973,1344.17,30,24
12/7/2014,2014,0,,MIA,BAL,1553.973,1576.372,0.561002358,0.438997642,1522.25,1608.095,13,28
12/7/2014,2014,0,,JAX,HOU,1291.785,1457.256,0.359310605,0.640689395,1273.174,1475.866,13,27
12/7/2014,2014,0,,LAC,NE,1574.961,1703.509,0.40955345,0.59044655,1556.63,1721.84,14,23
12/7/2014,2014,0,,DET,TB,1551.658,1348.45,0.824035212,0.175964788,1560.725,1339.383,34,17
12/7/2014,2014,0,,DEN,BUF,1670.936,1501.136,0.794393936,0.205606064,1678.662,1493.41,24,17
12/7/2014,2014,0,,ARI,KC,1598.193,1550.023,0.657339144,0.342660856,1607.229,1540.987,17,14
12/7/2014,2014,0,,CLE,IND,1430.746,1587.066,0.371524981,0.628475019,1425.801,1592.011,24,25
12/7/2014,2014,0,,CIN,PIT,1583.599,1534.998,0.657897765,0.342102235,1540.713,1577.885,21,42
12/7/2014,2014,0,,TEN,NYG,1337.567,1413.489,0.484287154,0.515712846,1304.787,1446.269,7,36
12/7/2014,2014,0,,PHI,SEA,1621.36,1698.6,0.482392508,0.517607492,1598.353,1721.606,14,24
12/7/2014,2014,0,,OAK,SF,1283.047,1597.833,0.191873268,0.808126732,1328.354,1552.526,24,13
12/8/2014,2014,0,,GB,ATL,1638.224,1464.131,0.798400926,0.201599074,1645.301,1457.054,43,37
12/11/2014,2014,0,,LAR,ARI,1519.109,1607.229,0.466776671,0.533223329,1501.132,1625.206,6,12
12/14/2014,2014,0,,NE,MIA,1721.84,1522.25,0.820994881,0.179005119,1732.601,1511.489,41,13
12/14/2014,2014,0,,KC,OAK,1540.987,1328.354,0.831764424,0.168235576,1549.784,1319.557,31,13
12/14/2014,2014,0,,DET,MIN,1560.725,1469.973,0.710246305,0.289753695,1566.67,1464.027,16,14
12/14/2014,2014,0,,IND,HOU,1592.011,1475.866,0.739381128,0.260618872,1602.026,1465.852,17,10
12/14/2014,2014,0,,CLE,CIN,1425.801,1540.713,0.428660942,0.571339058,1397.013,1569.5,0,30
12/14/2014,2014,0,,BAL,JAX,1608.095,1273.174,0.909053319,0.090946681,1611.477,1269.792,20,12
12/14/2014,2014,0,,NYG,WSH,1446.269,1303.578,0.767734972,0.232265028,1456.817,1293.031,24,13
12/14/2014,2014,0,,LAC,DEN,1556.63,1678.662,0.418653688,0.581346312,1535.696,1699.596,10,22
12/14/2014,2014,0,,CAR,TB,1481.96,1339.383,0.767617932,0.232382068,1486.626,1334.718,19,17
12/14/2014,2014,0,,SEA,SF,1721.606,1552.526,0.793716154,0.206283846,1730.548,1543.585,17,7
12/14/2014,2014,0,,PHI,DAL,1598.353,1563.16,0.640320914,0.359679086,1565.012,1596.502,27,38
12/14/2014,2014,0,,TEN,NYJ,1304.787,1344.17,0.536799166,0.463200834,1285.324,1363.633,11,16
12/14/2014,2014,0,,ATL,PIT,1457.054,1577.885,0.420337258,0.579662742,1440.005,1594.933,20,27
12/14/2014,2014,0,,BUF,GB,1493.41,1645.301,0.37749724,0.62250276,1521.89,1616.821,21,13
12/15/2014,2014,0,,CHI,NO,1428.964,1477.94,0.523044053,0.476955947,1399.109,1507.796,15,31
12/18/2014,2014,0,,JAX,TEN,1269.792,1285.324,0.570712984,0.429287016,1288.242,1266.874,21,13
12/20/2014,2014,0,,WSH,PHI,1293.031,1565.012,0.232994627,0.767005373,1316.505,1541.537,27,24
12/20/2014,2014,0,,SF,LAC,1543.585,1535.696,0.603383416,0.396616584,1526.282,1552.999,35,38
12/21/2014,2014,0,,ARI,SEA,1625.206,1730.548,0.44220271,0.55779729,1595.668,1760.087,6,35
12/21/2014,2014,0,,OAK,BUF,1319.557,1521.89,0.312050093,0.687949907,1335.679,1505.768,26,24
12/21/2014,2014,0,,PIT,KC,1594.933,1549.784,0.653411435,0.346588565,1609.438,1535.28,20,12
12/21/2014,2014,0,,NYJ,NE,1363.633,1732.601,0.14807489,0.85192511,1361.829,1734.404,16,17
12/21/2014,2014,0,,NO,ATL,1507.796,1440.005,0.682309655,0.317690345,1466.649,1481.151,14,30
12/21/2014,2014,0,,MIA,MIN,1511.489,1464.027,0.656420556,0.343579444,1518.671,1456.845,37,35
12/21/2014,2014,0,,DAL,IND,1596.502,1602.026,0.584766444,0.415233556,1625.478,1573.049,42,7
12/21/2014,2014,0,,CHI,DET,1399.109,1566.67,0.356545702,0.643454298,1385.851,1579.929,14,20
12/21/2014,2014,0,,CAR,CLE,1486.626,1397.013,0.70889512,0.29110488,1495.381,1388.258,17,13
12/21/2014,2014,0,,TB,GB,1334.718,1616.821,0.222744227,0.777255773,1322.998,1628.54,3,20
12/21/2014,2014,0,,HOU,BAL,1465.852,1611.477,0.386010132,0.613989868,1498.547,1578.782,25,13
12/21/2014,2014,0,,LAR,NYG,1501.132,1456.817,0.652323402,0.347676598,1468.212,1489.736,27,37
12/22/2014,2014,0,,CIN,DEN,1569.5,1699.596,0.407400346,0.592599654,1597.622,1671.473,37,28
12/28/2014,2014,0,,ATL,CAR,1481.151,1495.381,0.572548254,0.427451746,1440.528,1536.004,3,34
12/28/2014,2014,0,,TEN,IND,1266.874,1573.049,0.19967691,0.80032309,1256.471,1583.452,10,27
12/28/2014,2014,0,,SEA,LAR,1760.087,1468.212,0.88638518,0.11361482,1765.381,1462.917,20,6
12/28/2014,2014,0,,DEN,OAK,1671.473,1335.679,0.909467942,0.090532058,1676.874,1330.278,47,14
12/28/2014,2014,0,,GB,DET,1628.54,1579.929,0.657910721,0.342089279,1644.141,1564.328,30,20
12/28/2014,2014,0,,HOU,JAX,1498.547,1288.242,0.829880837,0.170119163,1504.432,1282.358,23,17
12/28/2014,2014,0,,MIA,NYJ,1518.671,1361.829,0.781942975,0.218057025,1472.771,1407.73,24,37
12/28/2014,2014,0,,KC,LAC,1535.28,1552.999,0.567625882,0.432374118,1556.994,1531.285,19,7
12/28/2014,2014,0,,NE,BUF,1734.404,1505.768,0.844264225,0.155735775,1691.589,1548.583,9,17
12/28/2014,2014,0,,NYG,PHI,1489.736,1541.537,0.518985755,0.481014245,1466.792,1564.482,26,34
12/28/2014,2014,0,,PIT,CIN,1609.438,1597.622,0.608780369,0.391219631,1627.567,1579.493,27,17
12/28/2014,2014,0,,BAL,CLE,1578.782,1388.258,0.813196328,0.186803672,1586.808,1380.232,20,10
12/28/2014,2014,0,,MIN,CHI,1456.845,1385.851,0.686292822,0.313707178,1466.355,1376.341,13,9
12/28/2014,2014,0,,TB,NO,1322.998,1466.649,0.38870676,0.61129324,1312.593,1477.055,20,23
12/28/2014,2014,0,,WSH,DAL,1316.505,1625.478,0.197115426,0.802884574,1304.68,1637.303,17,44
12/28/2014,2014,0,,SF,ARI,1526.282,1595.668,0.493688374,0.506311626,1540.348,1581.602,20,17
1/3/2015,2014,0,w,CAR,ARI,1536.004,1581.602,0.527892734,0.472107266,1559.262,1558.344,27,16
1/3/2015,2014,0,w,PIT,BAL,1627.567,1586.808,0.647666502,0.352333498,1591.656,1622.719,17,30
1/4/2015,2014,0,w,IND,CIN,1583.452,1579.493,0.597957028,0.402042972,1605.541,1557.404,26,10
1/4/2015,2014,0,w,DAL,DET,1637.303,1564.328,0.688742718,0.311257282,1646.731,1554.901,24,20
1/10/2015,2014,0,d,NE,BAL,1691.589,1622.719,0.683654492,0.316345508,1701.188,1613.12,35,31
1/10/2015,2014,0,d,SEA,CAR,1765.381,1559.262,0.826451828,0.173548172,1773.75,1550.894,31,17
1/11/2015,2014,0,d,GB,DAL,1644.141,1646.731,0.588861492,0.411138508,1658.467,1632.404,26,21
1/11/2015,2014,0,d,DEN,IND,1676.874,1605.541,0.686712804,0.313287196,1640.491,1641.924,13,24
1/18/2015,2014,0,c,NE,IND,1701.188,1641.924,0.671575857,0.328424143,1723.965,1619.146,45,7
1/18/2015,2014,0,c,SEA,GB,1773.75,1658.467,0.738423818,0.261576182,1783.159,1649.058,28,22
2/1/2015,2014,1,s,NE,SEA,1723.965,1783.159,0.415627777,0.584372223,1743.296,1763.828,28,24
9/10/2015,2015,0,,NE,PIT,1663.864,1562.771,0.722341919,0.277658081,1674.600875,1552.034125,28,21
9/13/2015,2015,0,,BUF,IND,1534.055,1581.097,0.52582065,0.47417935,1558.880089,1556.271911,27,14
9/13/2015,2015,0,,CHI,GB,1419.227,1601.039,0.337954296,0.662045704,1405.124559,1615.141441,23,31
9/13/2015,2015,0,,JAX,CAR,1356.572,1535.596,0.341554408,0.658445592,1340.433811,1551.734189,9,20
9/13/2015,2015,0,,LAR,SEA,1476.945,1677.552,0.314187001,0.685812999,1497.208827,1657.288173,34,31
9/13/2015,2015,0,,WSH,MIA,1371.453,1483.514,0.432684959,0.567315041,1353.835011,1501.131989,10,17
9/13/2015,2015,0,,NYJ,CLE,1440.153,1421.821,0.617676454,0.382323546,1462.925968,1399.048032,31,10
9/13/2015,2015,0,,HOU,KC,1504.621,1539.663,0.543006497,0.456993503,1481.72623,1562.55777,20,27
9/13/2015,2015,0,,LAC,DET,1522.523,1538.267,0.570413968,0.429586032,1537.58018,1523.20982,33,28
9/13/2015,2015,0,,ARI,NO,1540.563,1486.37,0.665105488,0.334894512,1556.85981,1470.07319,31,19
9/13/2015,2015,0,,TB,TEN,1376.729,1339.314,0.643261459,0.356738541,1331.292809,1384.750191,14,42
9/13/2015,2015,0,,OAK,CIN,1388.519,1539.936,0.378138648,0.621861352,1366.364218,1562.090782,13,33
9/13/2015,2015,0,,DEN,BAL,1595.327,1577.08,0.617560898,0.382439102,1609.668179,1562.738821,19,13
9/13/2015,2015,0,,DAL,NYG,1589.936,1479.528,0.732967231,0.267032769,1593.364503,1476.099497,27,26
9/14/2015,2015,0,,ATL,PHI,1462.019,1544.655,0.474641532,0.525358468,1473.655589,1533.018411,26,24
9/14/2015,2015,0,,SF,MIN,1528.565,1479.237,0.658839041,0.341160959,1547.312389,1460.489611,20,3
9/17/2015,2015,0,,KC,DEN,1562.55777,1609.668179,0.525722462,0.474277538,1540.514338,1631.711611,24,31
9/20/2015,2015,0,,WSH,LAR,1353.835011,1497.208827,0.389085964,0.610914036,1388.145004,1462.898834,24,10
9/20/2015,2015,0,,CLE,TEN,1399.048032,1384.750191,0.612177633,0.387822367,1419.322113,1364.47611,28,14
9/20/2015,2015,0,,NYG,ATL,1476.099497,1473.655589,0.595858546,0.404141454,1456.312969,1493.442117,20,24
9/20/2015,2015,0,,BUF,NE,1558.880089,1674.600875,0.427521081,0.572478919,1540.516269,1692.964696,32,40
